,ZIP,Warehouse Name,distance_mi,LAT,LNG
4343,97002,RN04,417.06778691659866,45.240483,-122.793841
4344,97004,RN04,412.0329622244482,45.254962,-122.449377
4345,97005,RN04,433.3107702411114,45.490959,-122.803586
4346,97006,RN04,435.9800335080514,45.517009,-122.859817
4347,97007,RN04,432.3126446893315,45.454271,-122.879619
4348,97008,RN04,431.34309672173094,45.46019,-122.804198
4349,97009,RN04,421.1625224193991,45.422994,-122.33277
4350,97011,RN04,414.3822667948547,45.387126,-122.026423
4351,97013,RN04,413.54872087922075,45.220824,-122.66828
4352,97014,RN04,426.6600804925567,45.568503,-122.04471
4353,97015,RN04,423.7698544769957,45.413524,-122.536758
4354,97016,RN04,478.1039908342794,46.060308,-123.266951
4355,97017,RN04,405.9573079542842,45.176519,-122.38969
4356,97018,RN04,459.83028416132765,45.899259,-122.812218
4357,97019,RN04,425.91148843172607,45.515631,-122.24273
4358,97020,RN04,416.68088612551526,45.222954,-122.833621
4359,97021,RN04,404.6148972431013,45.385919,-121.142379
4360,97022,RN04,415.9694879697884,45.346725,-122.319961
4361,97023,RN04,411.5525744980569,45.278476,-122.323188
4362,97024,RN04,430.9411234361227,45.546622,-122.442346
4363,97026,RN04,411.6740497435108,45.106152,-122.959936
4364,97027,RN04,422.8907932594964,45.38565,-122.592827
4365,97028,RN04,404.95896648295366,45.288449,-121.807282
4366,97029,RN04,395.3975831050721,45.287094,-120.802277
4367,97030,RN04,428.35649042450416,45.509203,-122.433468
4368,97031,RN04,424.7256867834131,45.626691,-121.550386
4369,97032,RN04,412.8023794334398,45.17663,-122.783877
4370,97033,RN04,393.7760969888822,45.280255,-120.595882
4371,97034,RN04,425.96296127068763,45.409354,-122.683468
4372,97035,RN04,426.95158797093205,45.413498,-122.725171
4373,97037,RN04,381.9746110565131,45.067048,-121.027621
4374,97038,RN04,403.5544675622007,45.095438,-122.558954
4375,97039,RN04,405.88800055862384,45.451556,-120.664859
4376,97040,RN04,422.4798206633769,45.617111,-121.388115
4377,97041,RN04,412.70045597421694,45.436254,-121.624789
4378,97042,RN04,410.43274356985035,45.207722,-122.537224
4379,97045,RN04,417.7114616767414,45.320277,-122.536467
4380,97048,RN04,472.08962045009037,46.044795,-122.982023
4381,97049,RN04,409.4462592209892,45.345254,-121.86274
4382,97050,RN04,421.75609132096344,45.67358,-120.781632
4383,97051,RN04,460.6160502249742,45.875701,-122.949006
4384,97053,RN04,456.41063601955545,45.827979,-122.883286
4385,97054,RN04,464.91688750615555,45.942235,-122.949588
4386,97055,RN04,416.28232885085384,45.388717,-122.155068
4387,97056,RN04,454.3010856060018,45.772037,-122.96941
4388,97057,RN04,375.5992828050329,45.002733,-120.749973
4389,97058,RN04,414.9641512640514,45.536452,-121.155254
4390,97060,RN04,428.8163567527851,45.531327,-122.36909
4391,97062,RN04,424.75973940004536,45.369302,-122.762307
4392,97063,RN04,395.09752339587294,45.224901,-121.301127
4393,97064,RN04,464.69976984951956,45.859087,-123.235518
4394,97065,RN04,416.50350498085857,45.607642,-120.644619
4395,97067,RN04,408.9124456470475,45.297725,-122.058958
4396,97068,RN04,422.03722164472026,45.352514,-122.668534
4397,97070,RN04,420.89460745575485,45.306108,-122.773066
4398,97071,RN04,410.88860409990195,45.134191,-122.826487
4399,97080,RN04,425.67398465944933,45.478314,-122.390727
4400,97086,RN04,425.67920298525144,45.445048,-122.528173
4401,97089,RN04,423.0986914296558,45.426416,-122.442992
4402,97101,RN04,416.1458994529663,45.090196,-123.228702
4403,97102,RN04,475.5495391457478,45.795655,-123.95982
4404,97103,RN04,491.2641054038794,46.133918,-123.710609
4405,97106,RN04,450.21382493686656,45.665677,-123.118977
4406,97107,RN04,458.87981465688716,45.552522,-123.879381
4407,97108,RN04,437.7050472930241,45.268884,-123.708784
4408,97109,RN04,455.9698369422306,45.737827,-123.18121
4409,97110,RN04,481.92278566455616,45.901039,-123.955401
4410,97111,RN04,427.6010120423491,45.284549,-123.195186
4411,97112,RN04,441.5522939409425,45.271232,-123.868472
4412,97113,RN04,438.0954071909648,45.497238,-123.044336
4413,97114,RN04,419.1370094153009,45.187855,-123.07657
4414,97115,RN04,423.918819264854,45.275227,-123.03946
4415,97116,RN04,445.7075614012781,45.580822,-123.165693
4416,97117,RN04,451.27827680454203,45.631444,-123.2879
4417,97118,RN04,460.1080753792311,45.560774,-123.911344
4418,97119,RN04,439.2985585058077,45.468863,-123.200213
4419,97121,RN04,498.58303455890353,46.171919,-123.951838
4420,97122,RN04,433.9182528727972,45.161422,-123.82578
4421,97123,RN04,433.25787527770416,45.440165,-122.980083
4422,97124,RN04,440.878222787419,45.569079,-122.946701
4423,97125,RN04,452.0339983105638,45.671165,-123.19698
4424,97127,RN04,423.50018047251376,45.246126,-123.111352
4425,97128,RN04,424.8490461250932,45.211917,-123.282091
4426,97130,RN04,467.36333930763976,45.671507,-123.933418
4427,97131,RN04,468.8034538776606,45.736903,-123.817024
4428,97132,RN04,426.0190817186659,45.324219,-122.98733
4429,97133,RN04,450.8968386033715,45.702104,-123.029779
4430,97134,RN04,455.3602297874903,45.457577,-123.977041
4431,97135,RN04,440.83246780823515,45.221862,-123.962705
4432,97136,RN04,464.57968036476814,45.630592,-123.920769
4433,97137,RN04,418.6301204928957,45.219509,-122.948493
4434,97138,RN04,470.85067718561294,45.853556,-123.569342
4435,97140,RN04,425.5868700884446,45.35308,-122.865845
4436,97141,RN04,453.2765174900824,45.510729,-123.743368
4437,97144,RN04,458.47476297214126,45.741563,-123.300243
4438,97145,RN04,478.7537114070961,45.851149,-123.950728
4439,97146,RN04,495.839975594851,46.129698,-123.945911
4440,97147,RN04,467.1501937084758,45.688003,-123.878633
4441,97148,RN04,433.3147633973712,45.358403,-123.248478
4442,97149,RN04,433.74341426850464,45.112951,-123.939044
4443,97201,RN04,432.4526623285068,45.507856,-122.690794
4444,97202,RN04,430.02423011014565,45.482541,-122.643935
4445,97203,RN04,439.43901506071217,45.603549,-122.737905
4446,97204,RN04,432.84845605970787,45.518371,-122.673946
4447,97205,RN04,433.6042140383368,45.520562,-122.710231
4448,97206,RN04,429.26250219793667,45.482433,-122.598605
4449,97208,RN04,433.5996091710465,45.528666,-122.678981
4450,97209,RN04,433.8423888593985,45.531124,-122.683951
4451,97210,RN04,435.40858621600773,45.544163,-122.726626
4452,97211,RN04,436.30700932010456,45.581132,-122.637305
4453,97212,RN04,434.01493410573914,45.544236,-122.643468
4454,97213,RN04,432.9062451457424,45.538194,-122.600014
4455,97214,RN04,432.0906599370959,45.514672,-122.643014
4456,97215,RN04,431.41776344721296,45.515121,-122.600627
4457,97216,RN04,430.64774578331935,45.513887,-122.558403
4458,97217,RN04,438.70216345710486,45.601815,-122.700798
4459,97218,RN04,435.3924719736562,45.576236,-122.600873
4460,97219,RN04,429.11900633525175,45.454231,-122.698526
4461,97220,RN04,433.01356715058967,45.550024,-122.559297
4462,97221,RN04,432.4829735203697,45.498278,-122.728839
4463,97222,RN04,426.8971548216792,45.440949,-122.618111
4464,97223,RN04,429.5766823167001,45.44029,-122.776604
4465,97224,RN04,427.66712026830703,45.405501,-122.795056
4466,97225,RN04,433.49254442667745,45.502847,-122.770212
4467,97227,RN04,434.53782468230696,45.543386,-122.6781
4468,97229,RN04,437.2765982903536,45.551031,-122.809275
4469,97230,RN04,432.6542651304286,45.557757,-122.505268
4470,97231,RN04,446.34091734257555,45.687629,-122.824209
4471,97232,RN04,433.03004184716866,45.528929,-122.643927
4472,97233,RN04,429.83639617103523,45.515307,-122.502168
4473,97236,RN04,427.8782447579236,45.483213,-122.510515
4474,97239,RN04,431.28830365844095,45.489938,-122.690453
4475,97266,RN04,428.62430883644885,45.482967,-122.557619
4476,97267,RN04,424.70260817788136,45.408427,-122.612867
4477,97301,RN04,402.6384871752361,44.94878,-123.003655
4478,97302,RN04,401.0365106567919,44.903103,-123.064528
4479,97303,RN04,408.16736545291536,45.030354,-123.023689
4480,97304,RN04,408.4826712275528,45.006596,-123.111691
4481,97305,RN04,405.25975286129585,45.014338,-122.928719
4482,97306,RN04,397.9228625511986,44.842904,-123.094751
4483,97317,RN04,397.7890759243885,44.902603,-122.907374
4484,97321,RN04,387.17352808678123,44.65345,-123.139526
4485,97322,RN04,382.8977654871217,44.627553,-123.017613
4486,97324,RN04,381.4850370120398,44.364996,-123.623152
4487,97325,RN04,392.3518734871358,44.833821,-122.85223
4488,97326,RN04,396.021340751438,44.619481,-123.602815
4489,97327,RN04,365.7546482089477,44.375035,-122.947586
4490,97329,RN04,356.4855674229264,44.411265,-122.38462
4491,97330,RN04,389.5491841267673,44.647997,-123.259576
4492,97331,RN04,384.9508519872752,44.564604,-123.280419
4493,97333,RN04,379.4170953575709,44.468069,-123.293831
4494,97338,RN04,408.6036404243372,44.926618,-123.347413
4495,97341,RN04,418.65850760255927,44.809324,-124.051239
4496,97342,RN04,369.46440778458356,44.739272,-121.878966
4497,97343,RN04,397.1603223109565,44.575254,-123.75149
4498,97344,RN04,407.74775707224086,44.869102,-123.464616
4499,97345,RN04,360.2537324513476,44.411545,-122.578909
4500,97346,RN04,379.8583002052441,44.788363,-122.335327
4501,97347,RN04,424.8357199155966,45.077114,-123.656393
4502,97348,RN04,370.2356212200873,44.383294,-123.122261
4503,97350,RN04,362.1309422784327,44.631459,-121.86376
4504,97351,RN04,396.952642194769,44.815295,-123.129486
4505,97352,RN04,390.678195336061,44.749395,-123.027593
4506,97355,RN04,372.78102417953187,44.532241,-122.821044
4507,97357,RN04,409.51492778431725,44.752668,-123.825597
4508,97358,RN04,382.2311972153805,44.804124,-122.413624
4509,97360,RN04,381.3265302740704,44.76627,-122.499397
4510,97361,RN04,398.76180815794606,44.766836,-123.344975
4511,97362,RN04,405.3479967981529,45.063492,-122.77131
4512,97364,RN04,428.1467506034312,44.99886,-123.986853
4513,97365,RN04,409.27284568284784,44.666397,-124.010783
4514,97366,RN04,405.31025852653937,44.575679,-124.058352
4515,97367,RN04,422.85789320229424,44.914756,-123.974231
4516,97368,RN04,427.57775892895523,45.024376,-123.903116
4517,97369,RN04,415.88619963540526,44.761507,-124.051772
4518,97370,RN04,388.8267420427202,44.563748,-123.445455
4519,97371,RN04,409.1531325847381,44.990697,-123.190756
4520,97373,RN04,404.94506628383476,45.05704,-122.771754
4521,97374,RN04,380.9164446602408,44.675912,-122.778135
4522,97375,RN04,396.62002008916244,44.977323,-122.596342
4523,97376,RN04,398.58741511789407,44.498235,-123.975013
4524,97377,RN04,374.7457064277038,44.463294,-123.105998
4525,97378,RN04,419.0990077109393,45.070687,-123.421129
4526,97380,RN04,414.14610016060175,44.786018,-123.929969
4527,97381,RN04,396.49408923685303,44.939469,-122.720723
4528,97383,RN04,387.2990833339368,44.794464,-122.721862
4529,97384,RN04,385.1142373662457,44.790993,-122.618879
4530,97385,RN04,391.863972575872,44.865853,-122.72355
4531,97386,RN04,359.9956754001775,44.359177,-122.727043
4532,97388,RN04,423.3097661380294,44.903514,-124.017859
4533,97389,RN04,378.6835172564506,44.533484,-123.089786
4534,97390,RN04,383.7354993801461,44.309413,-123.828824
4535,97391,RN04,403.86633628271926,44.624538,-123.898368
4536,97392,RN04,391.53280440015834,44.795611,-122.930376
4537,97394,RN04,393.61314947663095,44.443864,-123.907156
4538,97396,RN04,424.04892396167514,45.104595,-123.549273
4539,97401,RN04,350.14829230413517,44.067988,-123.080181
4540,97402,RN04,352.6857998751033,44.047736,-123.230905
4541,97403,RN04,347.55059256350785,44.035821,-123.052976
4542,97404,RN04,353.69626294264344,44.105457,-123.133235
4543,97405,RN04,345.302639748574,43.939557,-123.192759
4544,97406,RN04,300.5691159338588,42.615862,-124.021255
4545,97408,RN04,354.14164830176446,44.142995,-123.058241
4546,97410,RN04,279.3365043423563,42.79894,-123.147871
4547,97411,RN04,334.80089316428666,43.075636,-124.359381
4548,97412,RN04,370.14380546930204,44.204915,-123.548069
4549,97413,RN04,332.4116021927241,44.124779,-122.072275
4550,97414,RN04,323.6547717714487,42.961295,-124.203481
4551,97415,RN04,283.5043945960302,42.084386,-124.174762
4552,97416,RN04,309.31982573483526,43.034121,-123.686734
4553,97417,RN04,289.9724816187528,42.947656,-123.230688
4554,97419,RN04,365.2141532628637,44.180778,-123.413186
4555,97420,RN04,340.728677945994,43.350966,-124.136922
4556,97423,RN04,334.0016536082167,43.193667,-124.173269
4557,97424,RN04,329.07325420606276,43.74081,-123.018593
4558,97426,RN04,338.7737804259551,43.89893,-123.029954
4559,97429,RN04,285.9513341648283,42.968299,-123.0635
4560,97430,RN04,372.6121010442255,44.17484,-123.705193
4561,97431,RN04,332.41078609632484,43.869538,-122.84149
4562,97434,RN04,314.06767790707795,43.621289,-122.70322
4563,97435,RN04,334.37202922053945,43.690204,-123.328474
4564,97436,RN04,338.83203504786815,43.640015,-123.584772
4565,97437,RN04,359.9405387952212,44.09311,-123.408747
4566,97438,RN04,333.28628728825333,43.944242,-122.682456
4567,97439,RN04,377.5423169450112,44.090182,-124.048338
4568,97441,RN04,362.6754047469993,43.751829,-124.166146
4569,97442,RN04,287.43665484869496,42.780374,-123.425369
4570,97443,RN04,300.10741617037,43.250484,-123.004257
4571,97444,RN04,307.8018123226183,42.506103,-124.337299
4572,97446,RN04,361.1982932407978,44.260727,-123.054648
4573,97447,RN04,274.031300560067,43.155248,-122.210461
4574,97448,RN04,363.4758585993318,44.208328,-123.279908
4575,97449,RN04,348.6458450450963,43.563367,-124.040505
4576,97450,RN04,328.1431899815811,42.905939,-124.397057
4577,97451,RN04,339.9682429767678,43.815227,-123.268019
4578,97452,RN04,330.5348770853507,43.874112,-122.750081
4579,97453,RN04,365.62054583067265,43.980238,-123.850173
4580,97454,RN04,353.4880437688361,44.221508,-122.821646
4581,97455,RN04,340.2742735529644,43.968553,-122.919656
4582,97456,RN04,373.44053751568936,44.339248,-123.366418
4583,97457,RN04,296.30299794869796,43.064514,-123.229472
4584,97458,RN04,321.03508263495013,43.048844,-124.008543
4585,97459,RN04,349.12620511808575,43.484217,-124.182735
4586,97461,RN04,362.709139155923,44.108529,-123.479762
4587,97462,RN04,324.41827688268484,43.489968,-123.379201
4588,97463,RN04,314.18157079727666,43.740681,-122.387167
4589,97465,RN04,319.591857733668,42.763521,-124.344681
4590,97466,RN04,313.9595879513967,42.848945,-124.085233
4591,97467,RN04,355.679334030394,43.815887,-123.823914
4592,97469,RN04,294.91036585341766,42.910677,-123.445884
4593,97470,RN04,306.99614956942065,43.250675,-123.242413
4594,97471,RN04,312.67264191178543,43.218335,-123.487741
4595,97473,RN04,348.8320276360063,43.67591,-123.852596
4596,97476,RN04,325.4051712749498,42.842229,-124.402796
4597,97477,RN04,347.91447217211623,44.058465,-123.011597
4598,97478,RN04,345.8121416740635,44.089156,-122.842269
4599,97479,RN04,313.8659547946677,43.39035,-123.208305
4600,97480,RN04,372.92918173535446,44.122276,-123.825169
4601,97481,RN04,309.62207291365934,43.115279,-123.56598
4602,97484,RN04,278.0494672996093,42.940021,-122.8503
4603,97486,RN04,323.0240794485591,43.383323,-123.531642
4604,97487,RN04,353.26472735770346,43.988768,-123.38721
4605,97488,RN04,339.16008504198567,44.128632,-122.417466
4606,97489,RN04,345.6089179891578,44.164724,-122.620682
4607,97490,RN04,360.2388545351114,44.00414,-123.612013
4608,97492,RN04,314.93134253809336,43.718382,-122.484809
4609,97493,RN04,365.76388807923433,43.889588,-124.024907
4610,97494,RN04,313.9807912794791,43.330404,-123.328081
4611,97495,RN04,310.8500512856634,43.281038,-123.315196
4612,97496,RN04,304.0296196381401,43.066483,-123.472707
4613,97497,RN04,281.5574470262498,42.665706,-123.425495
4614,97498,RN04,387.7117834861842,44.284611,-124.022676
4615,97499,RN04,326.6752502722684,43.595025,-123.248065
4616,97501,RN04,243.1620526919077,42.265992,-122.900842
4617,97502,RN04,252.6711316938318,42.414574,-122.954536
4618,97503,RN04,261.75707803990576,42.604691,-122.923719
4619,97504,RN04,243.0173950858721,42.327947,-122.800496
4620,97520,RN04,227.98283388105162,42.182373,-122.577113
4621,97522,RN04,248.09892098933022,42.574815,-122.530566
4622,97523,RN04,260.65807961040815,42.123094,-123.566871
4623,97524,RN04,245.64342106450815,42.467463,-122.647726
4624,97525,RN04,258.117312729334,42.450689,-123.060929
4625,97526,RN04,271.95888117547327,42.535682,-123.338285
4626,97527,RN04,266.4938464429136,42.37114,-123.413622
4627,97530,RN04,242.93345232061893,42.152148,-123.057499
4628,97531,RN04,267.17191812073224,42.199844,-123.645659
4629,97532,RN04,280.27529343435674,42.573758,-123.521009
4630,97534,RN04,269.1165031998544,42.118976,-123.786285
4631,97535,RN04,240.2275845198808,42.267738,-122.811447
4632,97536,RN04,258.93020124537765,42.781908,-122.494698
4633,97537,RN04,265.66465167443056,42.546408,-123.13782
4634,97538,RN04,267.41865416269525,42.270542,-123.56742
4635,97539,RN04,255.90228366195007,42.576424,-122.786219
4636,97540,RN04,236.5414831643955,42.192697,-122.817256
4637,97541,RN04,265.9693908559812,42.774879,-122.755413
4638,97543,RN04,272.12909182190987,42.375062,-123.562128
4639,97544,RN04,252.35194985383256,42.161377,-123.302418
4640,97601,RN04,227.81223841956057,42.443499,-122.07558
4641,97603,RN04,200.3346059610963,42.152018,-121.683526
4642,97604,RN04,261.8197978394257,42.953862,-122.213146
4643,97620,RN04,179.57189121442374,42.204181,-119.78788
4644,97621,RN04,211.6787419309652,42.469228,-121.293655
4645,97622,RN04,203.84741860303188,42.419191,-121.026234
4646,97623,RN04,194.1629799591351,42.202156,-121.271139
4647,97624,RN04,252.35246745975473,43.003246,-121.635689
4648,97625,RN04,207.8367636923991,42.31477,-121.58089
4649,97626,RN04,239.96486972775898,42.66735,-122.02791
4650,97627,RN04,209.48185088623632,42.140336,-122.049929
4651,97630,RN04,190.26191658517553,42.331353,-120.367452
4652,97632,RN04,187.2873124465586,42.036487,-121.433906
4653,97633,RN04,190.21999843850483,42.03414,-121.562829
4654,97634,RN04,202.30005929527604,42.128304,-121.814925
4655,97635,RN04,162.29906751726617,41.929992,-120.294195
4656,97636,RN04,210.89077819358164,42.616637,-120.514464
4657,97637,RN04,214.02289408189284,42.703377,-119.890062
4658,97638,RN04,250.91533417461272,43.135955,-120.987247
4659,97639,RN04,212.92471092889505,42.447776,-121.429035
4660,97640,RN04,227.95364987171118,42.847889,-120.66334
4661,97641,RN04,254.8022230803786,43.260266,-120.513837
4662,97701,RN04,319.02214150136035,44.112338,-121.20634
4663,97702,RN04,311.83461433094726,44.000626,-121.233812
4664,97707,RN04,303.5868503619083,43.826223,-121.492124
4665,97710,RN04,191.49385475166298,42.174574,-118.470845
4666,97711,RN04,354.6959287801025,44.705249,-120.66431
4667,97712,RN04,290.69334848828726,43.789447,-120.456155
4668,97720,RN04,279.32358888362364,43.585167,-118.887819
4669,97721,RN04,214.56933222889242,42.526339,-118.446078
4670,97722,RN04,238.25348437487773,42.94809,-118.716044
4671,97730,RN04,350.54624615752425,44.502297,-121.647176
4672,97731,RN04,264.58943275724414,43.145997,-121.79748
4673,97732,RN04,271.79826764744996,43.39729,-118.443106
4674,97733,RN04,282.90263628226523,43.371249,-121.999522
4675,97734,RN04,349.3987448007112,44.542438,-121.336146
4676,97735,RN04,268.68890459470185,43.41069,-120.926174
4677,97736,RN04,221.03242593727225,42.741882,-119.006803
4678,97737,RN04,286.06974150958274,43.49688,-121.743673
4679,97738,RN04,270.2822878524841,43.484045,-119.156464
4680,97739,RN04,294.4418164223235,43.694658,-121.460906
4681,97741,RN04,354.364968180743,44.657725,-121.054464
4682,97750,RN04,349.4344808915349,44.658141,-120.196695
4683,97751,RN04,313.585285344521,44.1455,-119.869134
4684,97752,RN04,314.10000191508254,44.14292,-120.254389
4685,97753,RN04,325.7288215814549,44.240512,-121.018129
4686,97754,RN04,316.83259376775476,44.15964,-120.585505
4687,97756,RN04,330.6441173096563,44.283326,-121.216724
4688,97758,RN04,257.88380499124264,43.338744,-119.872224
4689,97759,RN04,354.03679632285184,44.500616,-121.898499
4690,97760,RN04,337.1916872147994,44.376205,-121.243587
4691,97761,RN04,368.57275400201166,44.838526,-121.261509
4692,97801,RN04,422.1066394838946,45.670806,-118.823573
4693,97810,RN04,427.72220223273956,45.713979,-118.457961
4694,97812,RN04,412.7989672249721,45.575159,-120.249897
4695,97813,RN04,436.4448653268583,45.850406,-118.528084
4696,97814,RN04,376.1427739684268,44.827571,-117.757799
4697,97817,RN04,359.50536276626605,44.72877,-118.605928
4698,97818,RN04,426.8137463263771,45.785367,-119.890171
4699,97819,RN04,353.6013371552756,44.485347,-117.760392
4700,97820,RN04,309.1477921156091,44.072549,-119.472928
4701,97823,RN04,389.60142168862575,45.239934,-120.216766
4702,97824,RN04,411.0394718623515,45.354301,-117.75647
4703,97825,RN04,330.6201984403135,44.385126,-119.496273
4704,97826,RN04,419.6118731314331,45.664296,-119.232316
4705,97827,RN04,424.74207762482524,45.575424,-117.83805
4706,97828,SLC1,428.8495570576682,45.716563,-117.221992
4707,97830,RN04,370.66794464203804,44.966553,-120.183153
4708,97833,RN04,379.3848937522522,44.928889,-118.014879
4709,97834,SLC1,388.37711229931045,44.972275,-117.161191
4710,97835,RN04,438.714251582552,45.910007,-118.786544
4711,97836,RN04,395.2128531203893,45.321152,-119.47462
4712,97837,RN04,353.913661240223,44.556661,-118.067106
4713,97838,RN04,432.41103795222364,45.853004,-119.287265
4714,97839,RN04,413.6023211366836,45.591171,-119.59304
4715,97840,SLC1,375.8342518467478,44.884599,-116.918444
4716,97841,RN04,416.0816861838178,45.465116,-117.944925
4717,97842,SLC1,397.08267979564533,45.399271,-116.736989
4718,97843,RN04,407.2750334680826,45.502322,-119.902866
4719,97844,RN04,433.8930142212002,45.88415,-119.548836
4720,97845,RN04,334.8025573333526,44.401824,-118.90306
4721,97846,SLC1,409.72058547695497,45.462699,-117.039586
4722,97848,RN04,353.6643587959735,44.722177,-119.580554
4723,97850,RN04,403.3112436636255,45.303538,-118.113278
4724,97856,RN04,361.71223863262395,44.815212,-119.125255
4725,97857,RN04,416.8941210093442,45.384667,-117.480138
4726,97859,RN04,415.31339367748376,45.526719,-118.421455
4727,97862,RN04,443.0786781035594,45.922063,-118.316063
4728,97864,RN04,359.76697008477817,44.805466,-119.435932
4729,97865,RN04,337.14006965639607,44.461466,-119.18004
4730,97867,RN04,389.5789685218781,45.077654,-117.993762
4731,97868,RN04,404.01525793823544,45.409294,-118.853582
4732,97869,RN04,336.78521766830266,44.397563,-118.633979
4733,97870,SLC1,380.1614596676359,44.787989,-117.186563
4734,97873,RN04,315.65137682483845,44.132013,-119.002884
4735,97874,RN04,357.2264287481288,44.777573,-119.867594
4736,97875,RN04,430.6248303531881,45.818549,-119.132853
4737,97876,RN04,418.48206019639326,45.516439,-118.035678
4738,97877,RN04,360.25408927441725,44.711742,-118.410517
4739,97880,RN04,381.88713080751717,45.088669,-118.882506
4740,97882,RN04,435.22955529180837,45.897431,-119.366071
4741,97883,RN04,401.9940634683271,45.192423,-117.634155
4742,97884,RN04,345.17584347144384,44.455344,-118.22223
4743,97885,RN04,434.32556273363275,45.655669,-117.511704
4744,97886,RN04,435.3542816639048,45.802308,-118.27241
4745,97901,RN04,311.34699195694424,43.621445,-117.107275
4746,97903,RN04,339.8955604899658,44.246805,-117.646977
4747,97904,RN04,303.44255361029855,43.886179,-118.522929
4748,97905,RN04,364.2798742607112,44.57382,-117.459512
4749,97906,RN04,291.89857144083805,43.537039,-117.774678
4750,97907,RN04,356.3752478878049,44.419501,-117.345514
4751,97908,RN04,339.6953347505095,44.312378,-117.927886
4752,97909,RN04,343.9540865572895,44.246692,-117.418958
4753,97910,RN04,248.78127805772652,42.749076,-117.511459
4754,97911,RN04,300.14749841945684,43.736482,-118.041388
4755,97913,RN04,305.9612677531562,43.613589,-117.323286
4756,97914,RN04,342.2290792885643,44.113619,-117.084162
4757,97918,RN04,331.92431569740285,44.037114,-117.351072
4758,97920,RN04,325.0907085530187,44.072181,-117.854282
4759,98001,RN04,545.6402859950523,47.310617,-122.263291
4760,98002,RN04,544.9745621670046,47.308286,-122.216812
4761,98003,RN04,545.8503044212773,47.304801,-122.316969
4762,98004,RN04,565.7011364743703,47.618337,-122.205341
4763,98005,RN04,565.0694607942972,47.614533,-122.168798
4764,98006,RN04,561.0542916877313,47.557627,-122.151005
4765,98007,RN04,564.773742162917,47.613825,-122.144365
4766,98008,RN04,563.7795043965217,47.605797,-122.099118
4767,98010,RN04,542.978617948174,47.31199,-122.000503
4768,98011,RN04,574.7586080212428,47.753344,-122.201952
4769,98012,RN04,580.6611262900075,47.841376,-122.198939
4770,98014,RN04,565.6278959617116,47.662086,-121.89187
4771,98019,RN04,570.2015336533694,47.734333,-121.855307
4772,98020,RN04,579.8573652247788,47.802344,-122.374193
4773,98021,RN04,577.4623001689133,47.79253,-122.208207
4774,98022,RN04,535.6657285289991,47.216372,-121.912906
4775,98023,RN04,546.8205741451064,47.311491,-122.36281
4776,98024,RN04,559.6888602109875,47.573424,-121.899182
4777,98026,RN04,581.9936609782244,47.840735,-122.33266
4778,98027,RN04,555.2322780816356,47.493732,-121.998724
4779,98028,RN04,575.3870944408845,47.755665,-122.248061
4780,98029,RN04,559.5991876871637,47.557085,-122.007748
4781,98030,RN04,548.7319046863462,47.367214,-122.198051
4782,98031,RN04,551.2801367305129,47.405479,-122.195772
4783,98032,RN04,551.0315531748473,47.391942,-122.257192
4784,98033,RN04,569.4617669389323,47.675982,-122.193578
4785,98034,RN04,572.3478470665648,47.715769,-122.213748
4786,98036,RN04,579.359289847158,47.809708,-122.280394
4787,98037,RN04,581.3980392671212,47.839223,-122.285464
4788,98038,RN04,549.8172436622772,47.419378,-121.958008
4789,98039,RN04,566.9652052999097,47.631695,-122.240405
4790,98040,RN04,562.5860144619427,47.567779,-122.232795
4791,98042,RN04,547.9155938629744,47.367737,-122.117029
4792,98043,RN04,578.3949015908653,47.791111,-122.30779
4793,98045,RN04,544.6116131643112,47.388327,-121.606221
4794,98047,RN04,542.2036739624822,47.261769,-122.248889
4795,98050,RN04,558.1528407548974,47.545269,-121.939288
4796,98051,RN04,544.1447952310997,47.34621,-121.881291
4797,98052,RN04,569.0642393633096,47.68099,-122.120531
4798,98053,RN04,567.186914285678,47.669256,-122.008454
4799,98055,RN04,554.1319016271076,47.446982,-122.201521
4800,98056,RN04,558.4227218207755,47.512527,-122.190248
4801,98057,RN04,556.0316005052812,47.47202,-122.2219
4802,98058,RN04,553.0382718388323,47.442737,-122.123973
4803,98059,RN04,556.7175503895471,47.499429,-122.110157
4804,98065,RN04,559.4693430546416,47.584223,-121.791951
4805,98068,RN04,545.8241242823046,47.431696,-121.374163
4806,98070,RN04,554.5074379229345,47.407196,-122.473322
4807,98072,RN04,574.5465186965273,47.760785,-122.130531
4808,98074,RN04,564.3721245497802,47.622542,-122.04421
4809,98075,RN04,561.8448355921428,47.586092,-122.037436
4810,98077,RN04,573.2974404955075,47.752379,-122.060283
4811,98087,RN04,582.6142122121344,47.860085,-122.267238
4812,98092,RN04,542.4519248474827,47.287074,-122.113839
4813,98101,RN04,566.5947421802914,47.610902,-122.336422
4814,98102,RN04,568.1985297412638,47.63714,-122.321891
4815,98103,RN04,571.135356734226,47.678255,-122.338152
4816,98104,RN04,565.9134984412688,47.601884,-122.329459
4817,98105,RN04,569.3295115481792,47.659861,-122.284977
4818,98106,RN04,562.2559439484008,47.544034,-122.349874
4819,98107,RN04,570.8450077004918,47.667527,-122.377551
4820,98108,RN04,561.156452054971,47.534862,-122.305794
4821,98109,RN04,568.0872573170888,47.631863,-122.344267
4822,98110,RN04,571.2480018742366,47.646967,-122.534561
4823,98112,RN04,567.5490206323311,47.63281,-122.288511
4824,98115,RN04,571.0337951136864,47.685746,-122.281589
